TP_FUNDO_CLASSE;CNPJ_FUNDO_CLASSE;DENOM_SOCIAL;DT_COMPTC;TP_APLIC;TP_ATIVO;EMISSOR_LIGADO;TP_NEGOC;QT_VENDA_NEGOC;VL_VENDA_NEGOC;QT_AQUIS_NEGOC;VL_AQUIS_NEGOC;QT_POS_FINAL;VL_MERC_POS_FINAL;VL_CUSTO_POS_FINAL;DT_CONFID_APLIC;CNPJ_EMISSOR;EMISSOR;DT_VENC;TITULO_POSFX;CD_INDEXADOR_POSFX;DS_INDEXADOR_POSFX;PR_INDEXADOR_POSFX;PR_CUPOM_POSFX;PR_TAXA_PREFX;RISCO_EMISSOR;AG_RISCO;DT_RISCO;GRAU_RISCO
FI;22.975.153/0001-97;GLADIUS FIF MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2024-04-30;Depósitos a prazo e outros títulos de IF;CDB/ RDB;N;Para negociação;;;;;30.000000;33545.49;;2024-07-29;33.479.023/0001-80;CITIBANK;2024-10-04;S;DI1;DI de um dia;100.000000;8.454518;;N;;;
FI;22.975.153/0001-97;GLADIUS FIF MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2024-04-30;Depósitos a prazo e outros títulos de IF;CDB/ RDB;N;Para negociação;;;;;6.000000;6709.10;;2024-07-29;33.479.023/0001-80;CITIBANK;2024-10-04;S;DI1;DI de um dia;100.000000;4.164344;;N;;;
FI;22.975.153/0001-97;GLADIUS FIF MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2024-04-30;Depósitos a prazo e outros títulos de IF;CDB/ RDB;N;Para negociação;;;;;15.000000;16772.75;;2024-07-29;33.479.023/0001-80;CITIBANK;2024-10-04;S;DI1;DI de um dia;100.000000;25.285663;;N;;;
FI;22.975.153/0001-97;GLADIUS FIF MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2024-04-30;Depósitos a prazo e outros títulos de IF;CDB/ RDB;N;Para negociação;;;;;20.000000;22363.66;;2024-07-29;33.479.023/0001-80;CITIBANK;2024-10-04;S;DI1;DI de um dia;100.000000;16.647979;;N;;;
FI;22.975.153/0001-97;GLADIUS FIF MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2024-04-30;Depósitos a prazo e outros títulos de IF;CDB/ RDB;N;Para negociação;;;;;35.000000;39136.41;;2024-07-29;33.479.023/0001-80;CITIBANK;2024-10-04;S;DI1;DI de um dia;100.000000;17.365873;;N;;;
FI;22.975.153/0001-97;GLADIUS FIF MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2024-04-30;Depósitos a prazo e outros títulos de IF;CDB/ RDB;N;Para negociação;;;;;5.000000;5590.92;;2024-07-29;33.479.023/0001-80;CITIBANK;2024-10-04;S;DI1;DI de um dia;100.000000;5.180538;;N;;;
FI;22.975.153/0001-97;GLADIUS FIF MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2024-04-30;Depósitos a prazo e outros títulos de IF;CDB/ RDB;N;Para negociação;;;;;35.000000;39136.41;;2024-07-29;33.479.023/0001-80;CITIBANK;2024-10-04;S;DI1;DI de um dia;100.000000;21.091960;;N;;;
FI;22.975.153/0001-97;GLADIUS FIF MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2024-04-30;Depósitos a prazo e outros títulos de IF;CDB/ RDB;N;Para negociação;;;;;20.000000;22363.66;;2024-07-29;33.479.023/0001-80;CITIBANK;2024-10-04;S;DI1;DI de um dia;100.000000;19.316866;;N;;;
FI;22.975.153/0001-97;GLADIUS FIF MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2024-04-30;Depósitos a prazo e outros títulos de IF;CDB/ RDB;N;Para negociação;;;;;8.000000;8945.46;;2024-07-29;33.479.023/0001-80;CITIBANK;2024-10-04;S;DI1;DI de um dia;100.000000;53.069100;;N;;;
FI;22.975.153/0001-97;GLADIUS FIF MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2024-04-30;Depósitos a prazo e outros títulos de IF;CDB/ RDB;N;Para negociação;;;;;17.000000;19009.11;;2024-07-29;33.479.023/0001-80;CITIBANK;2024-10-04;S;DI1;DI de um dia;100.000000;51.161513;;N;;;
FI;22.975.153/0001-97;GLADIUS FIF MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2024-04-30;Depósitos a prazo e outros títulos de IF;CDB/ RDB;N;Para negociação;;;;;8.000000;8945.46;;2024-07-29;33.479.023/0001-80;CITIBANK;2024-10-04;S;DI1;DI de um dia;100.000000;14.499602;;N;;;
FI;22.975.153/0001-97;GLADIUS FIF MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2024-04-30;Depósitos a prazo e outros títulos de IF;CDB/ RDB;N;Para negociação;;;;;5.000000;5590.92;;2024-07-29;33.479.023/0001-80;CITIBANK;2024-10-04;S;DI1;DI de um dia;100.000000;55.531586;;N;;;
FI;22.975.153/0001-97;GLADIUS FIF MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2024-04-30;Depósitos a prazo e outros títulos de IF;CDB/ RDB;N;Para negociação;;;;;10.000000;11181.83;;2024-07-29;33.479.023/0001-80;CITIBANK;2024-10-04;S;DI1;DI de um dia;100.000000;16.428308;;N;;;
FI;22.975.153/0001-97;GLADIUS FIF MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2024-04-30;Depósitos a prazo e outros títulos de IF;CDB/ RDB;N;Para negociação;;;;;20.000000;22363.66;;2024-07-29;33.479.023/0001-80;CITIBANK;2024-10-04;S;DI1;DI de um dia;100.000000;19.008063;;N;;;
FI;22.975.153/0001-97;GLADIUS FIF MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2024-04-30;Depósitos a prazo e outros títulos de IF;CDB/ RDB;N;Para negociação;;;;;40.000000;44727.32;;2024-07-29;33.479.023/0001-80;CITIBANK;2024-10-04;S;DI1;DI de um dia;100.000000;31.906098;;N;;;
FI;22.975.153/0001-97;GLADIUS FIF MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2024-04-30;Depósitos a prazo e outros títulos de IF;CDB/ RDB;N;Para negociação;;;;;12.000000;13418.20;;2024-07-29;33.479.023/0001-80;CITIBANK;2024-10-04;S;DI1;DI de um dia;100.000000;12.942453;;N;;;
FI;22.975.153/0001-97;GLADIUS FIF MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2024-04-30;Depósitos a prazo e outros títulos de IF;CDB/ RDB;N;Para negociação;;;;;8.000000;8945.46;;2024-07-29;33.479.023/0001-80;CITIBANK;2024-10-04;S;DI1;DI de um dia;100.000000;29.236981;;N;;;
FI;22.975.153/0001-97;GLADIUS FIF MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2024-04-30;Depósitos a prazo e outros títulos de IF;CDB/ RDB;N;Para negociação;;;;;10.000000;11181.83;;2024-07-29;33.479.023/0001-80;CITIBANK;2024-10-04;S;DI1;DI de um dia;100.000000;62.000258;;N;;;
FI;22.975.153/0001-97;GLADIUS FIF MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2024-04-30;Depósitos a prazo e outros títulos de IF;CDB/ RDB;N;Para negociação;;;;;5.000000;5590.92;;2024-07-29;33.479.023/0001-80;CITIBANK;2024-10-04;S;DI1;DI de um dia;100.000000;11.222485;;N;;;
FI;22.975.153/0001-97;GLADIUS FIF MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2024-04-30;Depósitos a prazo e outros títulos de IF;CDB/ RDB;N;Para negociação;;;;;5.000000;5590.92;;2024-07-29;33.479.023/0001-80;CITIBANK;2024-10-04;S;DI1;DI de um dia;100.000000;13.909187;;N;;;
FI;22.975.153/0001-97;GLADIUS FIF MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2024-04-30;Depósitos a prazo e outros títulos de IF;CDB/ RDB;N;Para negociação;;;;;10.000000;11181.83;;2024-07-29;33.479.023/0001-80;CITIBANK;2024-10-04;S;DI1;DI de um dia;100.000000;26.745312;;N;;;
FI;22.975.153/0001-97;GLADIUS FIF MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2024-04-30;Depósitos a prazo e outros títulos de IF;CDB/ RDB;N;Para negociação;;;;;18.000000;20127.30;;2024-07-29;33.479.023/0001-80;CITIBANK;2024-10-04;S;DI1;DI de um dia;100.000000;6.658578;;N;;;
FI;22.975.153/0001-97;GLADIUS FIF MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2024-04-30;Depósitos a prazo e outros títulos de IF;CDB/ RDB;N;Para negociação;;;;;10.000000;11181.83;;2024-07-29;33.479.023/0001-80;CITIBANK;2024-10-04;S;DI1;DI de um dia;100.000000;18.107441;;N;;;
FI;22.975.153/0001-97;GLADIUS FIF MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2024-04-30;Depósitos a prazo e outros títulos de IF;CDB/ RDB;N;Para negociação;;;;;20.000000;22363.66;;2024-07-29;33.479.023/0001-80;CITIBANK;2024-10-04;S;DI1;DI de um dia;100.000000;6.893109;;N;;;
FI;22.975.153/0001-97;GLADIUS FIF MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2024-04-30;Depósitos a prazo e outros títulos de IF;CDB/ RDB;N;Para negociação;;;;;20.000000;22363.66;;2024-07-29;33.479.023/0001-80;CITIBANK;2024-10-04;S;DI1;DI de um dia;100.000000;6.735961;;N;;;
FI;22.975.153/0001-97;GLADIUS FIF MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2024-04-30;Depósitos a prazo e outros títulos de IF;CDB/ RDB;N;Para negociação;;;;;12.000000;13418.20;;2024-07-29;33.479.023/0001-80;CITIBANK;2024-10-04;S;DI1;DI de um dia;100.000000;23.791402;;N;;;
FI;22.975.153/0001-97;GLADIUS FIF MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2024-04-30;Depósitos a prazo e outros títulos de IF;CDB/ RDB;N;Para negociação;;;;;10.000000;11181.83;;2024-07-29;33.479.023/0001-80;CITIBANK;2024-10-04;S;DI1;DI de um dia;100.000000;27.344548;;N;;;
FI;22.975.153/0001-97;GLADIUS FIF MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2024-04-30;Depósitos a prazo e outros títulos de IF;CDB/ RDB;N;Para negociação;;;;;20.000000;22363.66;;2024-07-29;33.479.023/0001-80;CITIBANK;2024-10-04;S;DI1;DI de um dia;100.000000;57.093496;;N;;;
FI;22.975.153/0001-97;GLADIUS FIF MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2024-04-30;Depósitos a prazo e outros títulos de IF;CDB/ RDB;N;Para negociação;;;;;5.000000;5590.92;;2024-07-29;33.479.023/0001-80;CITIBANK;2024-10-04;S;DI1;DI de um dia;100.000000;18.344216;;N;;;
FI;22.975.153/0001-97;GLADIUS FIF MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2024-04-30;Depósitos a prazo e outros títulos de IF;CDB/ RDB;N;Para negociação;;;;;11.000000;12300.01;;2024-07-29;33.479.023/0001-80;CITIBANK;2024-10-04;S;DI1;DI de um dia;100.000000;18.282219;;N;;;
FI;22.975.153/0001-97;GLADIUS FIF MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2024-04-30;Depósitos a prazo e outros títulos de IF;CDB/ RDB;N;Para negociação;;;;;12.000000;11404.80;;2024-07-29;01.522.368/0001-82;BCO BNP PARIBAS;2024-10-04;S;DI1;DI de um dia;100.000000;13.909897;;N;;;
FI;22.975.153/0001-97;GLADIUS FIF MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2024-04-30;Depósitos a prazo e outros títulos de IF;CDB/ RDB;N;Para negociação;;;;;5.000000;4752.00;;2024-07-29;01.522.368/0001-82;BCO BNP PARIBAS;2024-10-04;S;DI1;DI de um dia;100.000000;42.626830;;N;;;
FI;22.975.153/0001-97;GLADIUS FIF MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2024-04-30;Depósitos a prazo e outros títulos de IF;CDB/ RDB;N;Para negociação;;;;;42.000000;39916.80;;2024-07-29;01.522.368/0001-82;BCO BNP PARIBAS;2024-10-04;S;DI1;DI de um dia;100.000000;24.644632;;N;;;
FI;22.975.153/0001-97;GLADIUS FIF MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2024-04-30;Depósitos a prazo e outros títulos de IF;CDB/ RDB;N;Para negociação;;;;;8.000000;7603.20;;2024-07-29;01.522.368/0001-82;BCO BNP PARIBAS;2024-10-04;S;DI1;DI de um dia;100.000000;45.379471;;N;;;
FI;22.975.153/0001-97;GLADIUS FIF MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2024-04-30;Depósitos a prazo e outros títulos de IF;CDB/ RDB;N;Para negociação;;;;;20.000000;19008.00;;2024-07-29;01.522.368/0001-82;BCO BNP PARIBAS;2024-10-04;S;DI1;DI de um dia;100.000000;65.177983;;N;;;
FI;22.975.153/0001-97;GLADIUS FIF MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2024-04-30;Depósitos a prazo e outros títulos de IF;CDB/ RDB;N;Para negociação;;;;;5.000000;4752.00;;2024-07-29;01.522.368/0001-82;BCO BNP PARIBAS;2024-10-04;S;DI1;DI de um dia;100.000000;86.279802;;N;;;
FI;22.975.153/0001-97;GLADIUS FIF MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2024-04-30;Depósitos a prazo e outros títulos de IF;CDB/ RDB;N;Para negociação;;;;;18.000000;17504.87;;2024-07-29;30.121.792/0001-13;CREDIT SUISSE;2024-10-08;S;DI1;DI de um dia;100.000000;68.199899;;N;;;
FI;22.975.153/0001-97;GLADIUS FIF MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2024-04-30;Depósitos a prazo e outros títulos de IF;CDB/ RDB;N;Para negociação;;;;;10.000000;9724.93;;2024-07-29;30.121.792/0001-13;CREDIT SUISSE;2024-10-08;S;DI1;DI de um dia;100.000000;42.336994;;N;;;
FI;22.975.153/0001-97;GLADIUS FIF MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2024-04-30;Depósitos a prazo e outros títulos de IF;CDB/ RDB;N;Para negociação;;;;;10.000000;10553.62;;2024-07-29;30.121.792/0001-13;CREDIT SUISSE;2024-10-08;S;DI1;DI de um dia;100.000000;13.512802;;N;;;
FI;22.975.153/0001-97;GLADIUS FIF MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2024-04-30;Depósitos a prazo e outros títulos de IF;CDB/ RDB;N;Para negociação;;;;;28.000000;29550.14;;2024-07-29;30.121.792/0001-13;CREDIT SUISSE;2024-10-08;S;DI1;DI de um dia;100.000000;5.765642;;N;;;
FI;22.975.153/0001-97;GLADIUS FIF MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2024-04-30;Depósitos a prazo e outros títulos de IF;CDB/ RDB;N;Para negociação;;;;;20.000000;21107.24;;2024-07-29;30.121.792/0001-13;CREDIT SUISSE;2024-10-08;S;DI1;DI de um dia;100.000000;13.191251;;N;;;
FI;22.975.153/0001-97;GLADIUS FIF MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2024-04-30;Depósitos a prazo e outros títulos de IF;CDB/ RDB;N;Para negociação;;;;;10.000000;10553.62;;2024-07-29;30.121.792/0001-13;CREDIT SUISSE;2024-10-08;S;DI1;DI de um dia;100.000000;21.492295;;N;;;
FI;22.975.153/0001-97;GLADIUS FIF MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2024-04-30;Depósitos a prazo e outros títulos de IF;CDB/ RDB;N;Para negociação;;;;;5.000000;5276.81;;2024-07-29;30.121.792/0001-13;CREDIT SUISSE;2024-10-08;S;DI1;DI de um dia;100.000000;11.699565;;N;;;
FI;22.975.153/0001-97;GLADIUS FIF MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2024-04-30;Depósitos a prazo e outros títulos de IF;CDB/ RDB;N;Para negociação;;;;;5.000000;5276.81;;2024-07-29;30.121.792/0001-13;CREDIT SUISSE;2024-10-08;S;DI1;DI de um dia;100.000000;5.134149;;N;;;
FI;22.975.153/0001-97;GLADIUS FIF MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2024-04-30;Depósitos a prazo e outros títulos de IF;CDB/ RDB;N;Para negociação;;;;;5.000000;5276.81;;2024-07-29;30.121.792/0001-13;CREDIT SUISSE;2024-10-08;S;DI1;DI de um dia;100.000000;23.511000;;N;;;
FI;22.975.153/0001-97;GLADIUS FIF MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2024-04-30;Depósitos a prazo e outros títulos de IF;CDB/ RDB;N;Para negociação;;;;;5.000000;5276.81;;2024-07-29;30.121.792/0001-13;CREDIT SUISSE;2024-10-08;S;DI1;DI de um dia;100.000000;34.402755;;N;;;
FI;22.975.153/0001-97;GLADIUS FIF MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2024-04-30;Depósitos a prazo e outros títulos de IF;CDB/ RDB;N;Para negociação;;;;;75.000000;79152.15;;2024-07-29;30.121.792/0001-13;CREDIT SUISSE;2024-10-08;S;DI1;DI de um dia;100.000000;14.531223;;N;;;
FI;22.975.153/0001-97;GLADIUS FIF MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2024-04-30;Depósitos a prazo e outros títulos de IF;CDB/ RDB;N;Para negociação;;;;;5.000000;5276.81;;2024-07-29;30.121.792/0001-13;CREDIT SUISSE;2024-10-08;S;DI1;DI de um dia;100.000000;29.645443;;N;;;
FI;22.975.153/0001-97;GLADIUS FIF MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2024-04-30;Depósitos a prazo e outros títulos de IF;CDB/ RDB;N;Para negociação;;;;;5.000000;5276.81;;2024-07-29;30.121.792/0001-13;CREDIT SUISSE;2024-10-08;S;DI1;DI de um dia;100.000000;21.206105;;N;;;
FI;22.975.153/0001-97;GLADIUS FIF MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2024-04-30;Depósitos a prazo e outros títulos de IF;CDB/ RDB;N;Para negociação;;;;;5.000000;7204.92;;2024-07-29;33.479.023/0001-80;CITIBANK;2024-10-10;S;DI1;DI de um dia;100.000000;4.442812;;N;;;
FI;22.975.153/0001-97;GLADIUS FIF MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2024-04-30;Depósitos a prazo e outros títulos de IF;CDB/ RDB;N;Para negociação;;;;;20.000000;28819.68;;2024-07-29;33.479.023/0001-80;CITIBANK;2024-10-10;S;DI1;DI de um dia;100.000000;8.597064;;N;;;
FI;22.975.153/0001-97;GLADIUS FIF MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2024-04-30;Depósitos a prazo e outros títulos de IF;CDB/ RDB;N;Para negociação;;;;;10.000000;14409.84;;2024-07-29;33.479.023/0001-80;CITIBANK;2024-10-10;S;DI1;DI de um dia;100.000000;1.621736;;N;;;
FI;22.975.153/0001-97;GLADIUS FIF MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2024-04-30;Depósitos a prazo e outros títulos de IF;CDB/ RDB;N;Para negociação;;;;;33.000000;47552.48;;2024-07-29;33.479.023/0001-80;CITIBANK;2024-10-10;S;DI1;DI de um dia;100.000000;2.668052;;N;;;
FI;22.975.153/0001-97;GLADIUS FIF MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2024-04-30;Depósitos a prazo e outros títulos de IF;CDB/ RDB;N;Para negociação;;;;;5.000000;7204.92;;2024-07-29;33.479.023/0001-80;CITIBANK;2024-10-10;S;DI1;DI de um dia;100.000000;5.524749;;N;;;
FI;22.975.153/0001-97;GLADIUS FIF MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2024-04-30;Depósitos a prazo e outros títulos de IF;CDB/ RDB;N;Para negociação;;;;;15.000000;21614.76;;2024-07-29;33.479.023/0001-80;CITIBANK;2024-10-10;S;DI1;DI de um dia;100.000000;6.987997;;N;;;
FI;22.975.153/0001-97;GLADIUS FIF MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2024-04-30;Depósitos a prazo e outros títulos de IF;CDB/ RDB;N;Para negociação;;;;;14.000000;20173.78;;2024-07-29;33.479.023/0001-80;CITIBANK;2024-10-10;S;DI1;DI de um dia;100.000000;3.985873;;N;;;
FI;22.975.153/0001-97;GLADIUS FIF MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2024-04-30;Depósitos a prazo e outros títulos de IF;CDB/ RDB;N;Para negociação;;;;;26.000000;37465.59;;2024-07-29;33.479.023/0001-80;CITIBANK;2024-10-10;S;DI1;DI de um dia;100.000000;4.031062;;N;;;
FI;22.975.153/0001-97;GLADIUS FIF MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2024-04-30;Depósitos a prazo e outros títulos de IF;CDB/ RDB;N;Para negociação;;;;;10.000000;12591.48;;2024-07-29;30.121.792/0001-13;CREDIT SUISSE;2024-10-16;S;DI1;DI de um dia;100.000000;7.230034;;N;;;
FI;22.975.153/0001-97;GLADIUS FIF MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2024-04-30;Depósitos a prazo e outros títulos de IF;CDB/ RDB;N;Para negociação;;;;;62.000000;78067.15;;2024-07-29;30.121.792/0001-13;CREDIT SUISSE;2024-10-16;S;DI1;DI de um dia;100.000000;23.322243;;N;;;
FI;22.975.153/0001-97;GLADIUS FIF MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2024-04-30;Depósitos a prazo e outros títulos de IF;CDB/ RDB;N;Para negociação;;;;;20.000000;25182.95;;2024-07-29;30.121.792/0001-13;CREDIT SUISSE;2024-10-16;S;DI1;DI de um dia;100.000000;26.560292;;N;;;
FI;22.975.153/0001-97;GLADIUS FIF MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2024-04-30;Depósitos a prazo e outros títulos de IF;CDB/ RDB;N;Para negociação;;;;;7.000000;8814.03;;2024-07-29;30.121.792/0001-13;CREDIT SUISSE;2024-10-16;S;DI1;DI de um dia;100.000000;12.032886;;N;;;
FI;22.975.153/0001-97;GLADIUS FIF MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2024-04-30;Depósitos a prazo e outros títulos de IF;CDB/ RDB;N;Para negociação;;;;;10.000000;12591.48;;2024-07-29;30.121.792/0001-13;CREDIT SUISSE;2024-10-16;S;DI1;DI de um dia;100.000000;7.428103;;N;;;
FI;22.975.153/0001-97;GLADIUS FIF MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2024-04-30;Depósitos a prazo e outros títulos de IF;CDB/ RDB;N;Para negociação;;;;;25.000000;31478.69;;2024-07-29;30.121.792/0001-13;CREDIT SUISSE;2024-10-16;S;DI1;DI de um dia;100.000000;25.481520;;N;;;
FI;22.975.153/0001-97;GLADIUS FIF MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2024-04-30;Depósitos a prazo e outros títulos de IF;CDB/ RDB;N;Para negociação;;;;;24.000000;30219.54;;2024-07-29;30.121.792/0001-13;CREDIT SUISSE;2024-10-16;S;DI1;DI de um dia;100.000000;18.227164;;N;;;
FI;22.975.153/0001-97;GLADIUS FIF MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2024-04-30;Depósitos a prazo e outros títulos de IF;CDB/ RDB;N;Para negociação;;;;;50.000000;62957.38;;2024-07-29;30.121.792/0001-13;CREDIT SUISSE;2024-10-16;S;DI1;DI de um dia;100.000000;11.725878;;N;;;
FI;22.975.153/0001-97;GLADIUS FIF MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2024-04-30;Depósitos a prazo e outros títulos de IF;CDB/ RDB;N;Para negociação;;;;;50.000000;62957.38;;2024-07-29;30.121.792/0001-13;CREDIT SUISSE;2024-10-16;S;DI1;DI de um dia;100.000000;7.200630;;N;;;
FI;22.975.153/0001-97;GLADIUS FIF MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2024-04-30;Depósitos a prazo e outros títulos de IF;CDB/ RDB;N;Para negociação;;;;;5.000000;6295.74;;2024-07-29;30.121.792/0001-13;CREDIT SUISSE;2024-10-16;S;DI1;DI de um dia;100.000000;7.375631;;N;;;
FI;22.975.153/0001-97;GLADIUS FIF MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2024-04-30;Depósitos a prazo e outros títulos de IF;CDB/ RDB;N;Para negociação;;;;;35.000000;44070.16;;2024-07-29;30.121.792/0001-13;CREDIT SUISSE;2024-10-16;S;DI1;DI de um dia;100.000000;7.302122;;N;;;
FI;22.975.153/0001-97;GLADIUS FIF MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2024-04-30;Depósitos a prazo e outros títulos de IF;CDB/ RDB;N;Para negociação;;;;;15.000000;18887.21;;2024-07-29;30.121.792/0001-13;CREDIT SUISSE;2024-10-16;S;DI1;DI de um dia;100.000000;45.162199;;N;;;
FI;22.975.153/0001-97;GLADIUS FIF MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2024-04-30;Depósitos a prazo e outros títulos de IF;CDB/ RDB;N;Para negociação;;;;;15.000000;18887.21;;2024-07-29;30.121.792/0001-13;CREDIT SUISSE;2024-10-16;S;DI1;DI de um dia;100.000000;19.338450;;N;;;
FI;22.975.153/0001-97;GLADIUS FIF MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2024-04-30;Depósitos a prazo e outros títulos de IF;CDB/ RDB;N;Para negociação;;;;;30.000000;37774.43;;2024-07-29;30.121.792/0001-13;CREDIT SUISSE;2024-10-16;S;DI1;DI de um dia;100.000000;18.512258;;N;;;
FI;22.975.153/0001-97;GLADIUS FIF MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2024-04-30;Depósitos a prazo e outros títulos de IF;CDB/ RDB;N;Para negociação;;;;;50.000000;62957.38;;2024-07-29;30.121.792/0001-13;CREDIT SUISSE;2024-10-16;S;DI1;DI de um dia;100.000000;24.790989;;N;;;
FI;22.975.153/0001-97;GLADIUS FIF MULTIMERCADO CRÉDITO PRIVADO INVESTIMENTO NO EXTERIOR;2024-04-30;Depósitos a prazo e outros títulos de IF;CDB/ RDB;N;Para negociação;;;;;30.000000;37774.43;;2024-07-29;30.121.792/0001-13;CREDIT SUISSE;2024-10-16;S;DI1;DI de um dia;100.000000;14.864494;;N;;;
